title,subtitle,authors,categories,description,published_year,average_rating,num_pages,ratings_count
reluctant burglar,Unknown,jill elizabeth nelson,fiction,desirees murdered father was an art thief can she preserve the family business please her heavenly father avoid death threats and trust fbi special agent tony lucano all at the same time,0.7025392652874682,-0.7988137834435588,-0.0128612392941417,-0.15143583066279903
reluctant runaway,Unknown,jill elizabeth nelson,fiction,is it coincidence that karen webb disappears just one day before indian artifacts are stolen security consultant desiree jacobs and her fbi agent boyfriend scramble to connect the dots and save karens life,0.797947562828105,-0.7078955819967394,0.01611928203450148,-0.15204068073575971
sense and sensuality,Jesus Talks with Oscar Wilde on the Pursuit of Pleasure,ravi zacharias,religion,why is the world so full of pleasures if we arent allowed to enjoy them an imaginary oscar wilde seeks jesus christs answer in ravi zachariass entertaining dialogue,0.7025392652874682,-0.010856037571129531,-1.0520199326497757,-0.1490455797720628
effigies,A Faye Longchamp Mystery,mary anna evans,fiction,faye longchamp and joe wolf mantooth have traveled to neshoba county mississippi to help excavate a site near nanih waiya the sacred mound where tradition says the choctaw nation was bornwhen farmer carroll calhoun refuses the archaeologists request to investigate an ancient native american mound faye and her colleagues are disappointed but his next action breaks their hearts he tries to bulldoze the huge relic to the ground faye and joe rush to protect history with their bodies if necessary the situation grows more dangerous as choctaws arrive to defend the mound and the farmers white and black neighbors come to defend his property rights a popular young sheriff is able to defuse the situation but tempers are short that night calhoun is found dead his throat sliced with a handmade stone blade was he killed by an archaeologist angered by his wanton destruction of history did a choctaw take up arms to defend an embattled heritage did someone decide to even the score with an old rival the sheriff is wellaware that faye and joe were near the spot where calhouns body was found the whole county saw their confrontation with him over the mound and their combined knowledge of stone tools is impressive they had motive means and opportunitybut so did almost everyone in neshoba county,1.1795807529906521,0.2618985667693247,-0.1950245162170417,-0.1495702689919805
complete guide to onenote,Unknown,scott zimmerman,computers,onenote has the potential to be the next killerapp in the microsoft office family author already has public visibility in the onenote field as author of a related web site onenoteinfocentercom and first onenote mvp advanced content will differentiate the book from numerous beginners texts early to market will allow this book to establish it as the definitive book on the subject onenote will be part of the microsoft office family and office titles sell well,0.4163143726655579,0.9589381111949359,0.26452375056572874,-0.1526673928595503
joel on software,"And on Diverse and Occasionally Related Matters That Will Prove of Interest to Software Developers, Designers, and Managers, and to Those Who, Whether by Good Fortune or Ill Luck, Work with Them in Some Capacity",avram joel spolsky,computers,covers three years of the best essays essays range from technical to humorous but are always tangible beautifully written and extremely timely google lists 183000 links for joel on software spolsky is one of the most popular programmers around today with legions of followers,0.5117226702061947,0.5043471039608415,0.14860166525115603,-0.13165067466173547
the career programmer,Guerilla Tactics for an Imperfect World,christopher duncan,computers,unrealistic schedules unstable releases continual overtime and skyrocketing stress levels are legendary in the software development industry unlike traditional occupations such as accounting or administration the software business is populated with programmers who are as creative and passionate about their work as musicians and artists but for most programmers and project managers it is a complete surprise when they enter the business world and find that internal politics inept management and unrealistic marketing drive the process rather than a structured and orderly approach based on technical issues and quality this guide delivered with the wit and aplomb to make a serious topic entertaining and palatable will help you survive the programming industry the career programmer explains how you can work within the existing system to solve deadline problems and regain control of the development process youll master selfdefense techniques to shield yourself your project and your code from corporate politics arbitrary management decisions and marketingdriven deadlines author chris duncan provides proven practical handson solutions designed to work even when tested by the political and chaotic realities of the business environment issues are addressed from the points of view of both the programmer and project manager and steps are illustrated from all perspectivesfrom largescale teams down to projects with a single developer for you the end results will mean less overtime and stress higherquality software and a more satisfying career,0.7025392652874682,-2.4353414094862953,-0.3482072718112985,-0.152434197650698
bull halsey,Unknown,elmer belmont potter,biography autobiography,applauded by the public and revered by the men who served under him adm william f halsey was one of the leading american personalities of world war ii his reputation as a noholdsbarred fighter and his toughguy expression earned him the nickname bull yet he was also known for showing genuine compassion toward his men and inspiring them to great feats in the pacific originally disclaiming the praise heaped on him halsey eventually came to believe in the swashbuckling legend that surrounded him and his conduct became increasingly controversial naval historian e b potter who established his reputation with an awardwinning biography of chester w nimitz gets behind the stereotype of this national hero and describes halsey at his best and worst including his controversial actions at leyte gulf to write this book potter had full access to halseys family and to the admirals private papers and provides detail of halseys youth and career before the war first published in 1985 it remains the definitive study,0.4163143726655579,0.6861835068544803,0.38044583588030145,-0.15229573799544194
inuyasha animanga,Unknown,rumiko takahashi,comics graphic novels,a teenage girl travels back in time to medieval japan to help the half demon dog half man inu yasha find an orb of great power,0.5117226702061947,1.292304849833272,-0.5883315913914848,-0.11052464620977112
ranma 12,Unknown,rumiko takahashi,comics graphic novels,unknown,0.5117226702061947,0.564959238258722,-0.6131720382446076,-0.14480434191106134
nausica of the valley of the wind,Unknown,hayao miyazaki,comics graphic novels,now princess nausica and the god warrior a biotechnological abomination of the war known as the seven days of fire embark on a journey to the crypt of shuwa to seal away the terrible weaponry hidden within but everyone seems to be conspiring to prevent nausica from carrying out her mission even the guardian of the crypt himself,0.5117226702061947,2.049956528556761,-0.5179503253076372,-0.14076714985780564
vagabond,Unknown,takehiko inoue,comics graphic novels,unknown,0.6071309677468315,1.4438351855779694,-0.5138102508321167,-0.14930792438202165
hardball,Are You Playing to Play Or Playing to Win?,george stalkrobert lachenauerjohn butman,business economics,hardball takes leaders deep inside the world of hardball competition a world where the players are zealously committed to winning and relentlessly driven to strengthen their competitive positions creating a virtuous cycle that puts them far out of competitors reach based on twentyfive years of experience advising and observing a range of companies stalk and lachenauer reveal how hardball competitors achieve decisive victories without bending the law and without compromising their obligations to customers and stakeholders these companies often play rough and they dont apologize for it yet they are also extraordinarily adept at the soft side of management rallying talent and building culture through a laserlike focus on the few issues most critical to success using detailed and engaging stories from many industries hardball outlines seven classic hardball strategies unleash massive and overwhelming force exploit anomalies threaten competitors profit sanctuaries take it and make it your own entice competitors into retreat break industry compromises and hardball ma the authors reveal who uses hardball strategies under what circumstances each strategy is most effective and how to orchestrate the attack,0.5117226702061947,-1.34432299212447,-0.6462926340487712,-0.1520989795379728
crash course in web design for libraries,Unknown,charles p rubenstein,computers,a handbook offers guidance in developing professionallooking library web sites without the knowledge of html and explains the benefits and limitations of commercially available software,0.797947562828105,-3.8294204983375146,-0.6297323361466894,-0.15263095610816713
demon diary,Unknown,kara limlee yun hee,comics graphic novels,in an effort to obtain the services of the noble demon eclipse demon lord krayon challenges eclipse and his master raenef an unlikely demon lord in training to prove they are worthy of each other,0.4163143726655579,0.534653171109783,-0.6462926340487712,-0.144272365340867
crescent moon,Unknown,haruko iida,comics graphic novels,in this fantastical adventure mahiru must battle the powers that are awakened by the dark moon,0.6071309677468315,0.8680199097481165,-0.7415143469857417,-0.15072895768596545
30 film school,Unknown,michael wareham dean,computers,demonstrating how to make a film with the help of a dv camera and computer this entertaining handbook provides detailed instructions on how to create an innovative film on a budget and offers tips on how to distribute promote and sell ones finished production accompanied by a cdrom containing sample movies lessons interviews trailers and other useful tools original beginner,0.4163143726655579,-1.253404790677652,0.7447723897261015,-0.15248520910263444
tuf voyaging,Unknown,george r r martin,fiction,undefined,0.4163143726655579,0.4740410368119025,0.4135664316844651,-0.15225201389378212
the canterville ghost,Unknown,oscar wilde,fiction,oscar wildes timeless classic of an american family that buys a british manor complete with ghost filmed many times its light tone and gentle chills continue to thrill new generations,0.6071309677468315,-0.13208030616688787,-1.2259030606216348,-0.15211355423852607
the greatest sailing stories ever told,Twenty-Seven Unforgettable Stories,christopher caswell,sports recreation,the best sailing yarns from sir ernest shackleton and joshua slocum to william f buckley,0.5117226702061947,-0.9200380520393171,-0.2571256333498485,-0.15235403679765502
from baghdad with love,"A Marine, the War, and a Dog Named Lava",jay kopelmanmelinda roth,history,presents the story of marine jay kopelmans efforts to have lava a dog found in fallujah sent to the united states at the same time focusing on iraqi political corruption miltary bureaucracy and the sufferings of ordinary iraqis who have become the innocent victims of the war,0.7025392652874682,0.534653171109783,-0.6297323361466894,-0.10718703978307237
here there and everywhere,My Life Recording the Music of the Beatles,geoff emerickhoward massey,biography autobiography,an engineer who worked with the beatles during the productions of revolver sgt peppers lonely hearts club band and other albums describes his innovative recording techniques and shares his insights into the bands creative processes,0.797947562828105,0.9589381111949359,0.2148428568594833,-0.12205323434740742
natural theology,"Comprising ""Nature and Grace"" by Professor Dr. Emil Brunner and the reply ""No!"" by Dr. Karl Barth",emil brunnerkarl barth,religion,this reissue of emil brunners nature and grace with karl barths response no places back into the hands of theological students one of the most important and well publicized theological arguments of the 20th century here we see the climax of barth and brunners disagreement over the point of contact for the gospel in the consciousness of natural man also at stake is the nature of the theological task brunner claims that the task of that generation was to find a way back to a legitimate natural theology barth responds strongly arguing that there is no way to knowledge of god by way of human reason barths radical christocentric redevelopment of reformation theology left no room for any source of authority aside from the word of god,0.32090607512492114,-0.6169773805499212,-0.8946971025799985,-0.15204796808603635
logolounge,"2,000 International Identities by Leading Designers",bill gardnercatharine fishel,design,logos for everything from food and fashion to conferences and corporations are among designers most prized projects when logolounge debuted in hardcover it was the first in a series celebrating the work of top logo designers on the innovative logo lounge website created by bill gardner president of the leading design firm gardner design the logolounge website wwwlogoloungecom features the work of handpicked top designers as well as upandcoming new talent this book now in paperback presents the sites best designs of the year as judged by an elite group of namebrand designers logolounge offers a wealth of inspiration and insights for graphic designers and their clients from the work of superstar artists and firms such as michael vanderbyl and sibley peteet design including both new campaigns and new projects to nearly 2000 additional logos from various sources this visually compelling volume will become the goto resource for inspiration from the best in the field,0.5117226702061947,0.08006216387568856,-0.6504327085242917,-0.1524997838031877
the complete idiots guide to world religions,Unknown,brandon toropovluke buckles,religion,presents an overview of the worlds major religions and answers questions about the history rituals celebrations structure holy documents and deities of major and lesserknown religions,0.5117226702061947,-0.8291198505924977,0.23554322923708557,-0.1515378535666719
drop the rock,Removing Character Defects - Steps Six and Seven,bill ptodd wsara s,selfhelp,a practical guide to letting go of the character defects that get in the way of true and joyful recovery resentment fear selfpity intolerance anger as bill p explains these are the rocks that can sink recovery or at the least block further progress based on the principles behind steps six and seven drop the rock combines personal stories practical advice and powerful insights to help readers move forward in recovery the second edition features additional stories and a reference section,0.6071309677468315,1.5650594541737277,-0.8946971025799985,-0.1464512830735808
angels and demons,Unknown,craig thompson,comics graphic novels,craig thompson was born in 1975 and grew up in a small farming community in wisconsin his debut graphic novel goodbye chunky rice won the 1999 harvey award for best new talentand his sophomore effort the 500page blankets will be released in summer 2003 by top shelf productions,0.4163143726655579,-1.253404790677652,-0.9112574004820804,-0.15236132414793163
hellsing,Unknown,kohta hirano,comics graphic novels,chronicles the exploits of the secret hellsing organization formed by the hellsing family to protect england and the protestant church from vampires and other monsters and its top operative the vampire alucard,0.5117226702061947,1.0801623797906943,-0.6131720382446076,-0.13434699426409036
star wars clone wars volume 6 on the fields of battle,Unknown,john ostranderjan duursemadan parsons brad anderson tomas giorello,comics graphic novels,from the spacestation headquarters of the bounty hunters guild to untamed worlds on the edge of the galaxy the jedi must go where the clone wars take them mace windu leads an elite jedi strike force against an army of trained killers in a demonstration of jedi power and resolveaayla secura must confront her former master in an effort to retrieve the plans for a weapon that has already destroyed one worldobiwan kenobi and anakin skywalker must join forces with a renegade jedi to prevent a fleet of warships from falling into the hands of the enemy on whatever field of battle the jedi find themselves their greatest challenge is to remain true to their teachings and to the ways of the force,0.6071309677468315,0.32251070106720525,-0.7456544214612622,-0.14932249908257492
star wars empire volume 5,Unknown,various,comics graphic novels,luke skywalker fights sidebyside with a shipwrecked veteran from the clone wars han solos flirtations with an old flame land him in the fire and boshek the galaxys secondcoolest smuggler attracts a whole lotta blaster fire from rebels and imperials alike in this collection featuring some of the most unexpected stories in the era of the empire whether its boshek transporting an innocentenough looking girl han making a supply run for the resourcestrapped alliance or luke flying escort for a rebel intelligence team on a supposedly deserted planet these adventures may start as routine missions but their endings are anything but predictable,0.7025392652874682,-1.2837108578265921,-0.944377996286244,-0.15176376142524758
star wars clone wars volume 8 the last siege the final truth,Unknown,john ostranderjan duursemadan parsons brad anderson toms giorello,comics graphic novels,while both the republic and the separatists have suffered staggering losses during the clone wars nothing could have prepared them for the battle they face on the desert world of saleucami beneath the surface of this outer rim planet the dark jedi sora bulq has begun cloning an army of morgukai assassins unwilling to leave this grave new threat unchecked the jedi and their armies soon find themselves entrenched in a fivemonth siege now time and resources have run out and its up to a crack team of jedi led by quinlan vos and aayla secura to infiltrate the separatist base collecting stories from star wars republic 7277 a betrayal will be revealed and the ultimate sacrifice made in this volume of star wars clone wars chronicling events that tie directly into revenge of the sith,0.7025392652874682,0.4740410368119025,-0.8450162088737531,-0.14979617685055618
eden,It's an Endless World!.. Vol. 3,hiroki endo,comics graphic novels,with the world reeling from the after effects of a brutal widespread virus civilization is torn between the laws and ways of the old world and a new order where cybernetic implants are commonplace and might means right elijah and his comradesinarms attempt to cross the andes mountains with propaters gruesome aeon soldiers and armored troops hot on their heels,0.7025392652874682,0.8074077754502387,-0.5138102508321167,-0.14974516539861973
museum of terror,Unknown,unknown,comics graphic novels,dark horse comics is very proud to present museum of terror a series of horror stories by japans foremost creator of horror manga full of compelling and charming characters and relationships and featuring some of the finest comics art available junji ito has seen his works translated into successful films in japan itos uzumaki the thrilling and grotesque manga and film has already found success in america and now we present tomie the first story in this fantastic series tomie is the story of an eternally youthful and beautiful high school girl whose admirers are obsessed to the point of murdering her but to their horror she is reincarnated over and over tomie also became a popular film in japan and now it launches dark horses series of itos horrific works museum of terror,0.7025392652874682,0.4740410368119025,0.11134099497147193,-0.14250153922364472
conan and the demons of khitai,Unknown,akira yoshidapaul leerobert ervin howardpat lee,comics graphic novels,set many years in the future from the awardwinning ongoing series conan and the demons and khitai marks conans first appearance as king in dark horses bestselling comics revival of the legendary fantasy hero when king conan receives an invitation from the eastern kingdom of khitai to open trade in precious jewels and spices he decides that he will travel into this longmysterious land yet to do so is perilous as those who have requested his company may have far more devious intentions and beasts unseen by western eyes lurk amidst the shadows,0.7025392652874682,-1.9201382679543229,-1.0685802305518577,-0.15181477287718403
star wars clone wars volume 9 endgame,Unknown,john ostranderwelles hartleyjan duursema doug wheatley dan parsons brad anderson chris chuckry tomas giorello,comics graphic novels,witness the untold stories of the jedi who took a last stand against emperor palpatine in the moments during and immediately after the events in revenge of the sith watch darth vader undertake a jedi purge of his own in the hunt for obiwan kenobi in the jungles of the wookiee homeworld kashyyyk quinlan vos wages a battle of impossible odds against his own troops to protect his loved ones on the icy outer rim world of toola jedi master kai huddora takes a terrified padawan into his charge after her own master falls to order 66 amidst the forests of new plymto dass jennir finds himself in league with a band of rebels hed led attacks against only days before not all jedi are scattered across the galaxy however and soon a brave few will plot to topple sith ruleby setting a trap for the newly unveiled darth vader collects star wars republic 7983 and the one shot star wars purge this volume proves that while the clone wars have ended the fight for the fate of the jedi has just begun,0.7025392652874682,0.534653171109783,-0.8450162088737531,-0.14984718830249263
museum of terror,Tomie 2,junji it,comics graphic novels,an eternally youthful and beautiful girl inspires people to commit murder in the most twisted ways,0.7025392652874682,0.5043471039608415,0.1154810694469924,-0.14622537521500512
star wars omnibusxwing rogue squadron vol 2,Unknown,various,comics graphic novels,as the empire withers away and the new republic grows one team of ace starfighters takes on the most critical missions to ensure freedom in a galaxy long oppressedrogue squadron collecting xwing rogue squadron 920 this mammoth volume includes battleground tatooine the warrior princess and requiem for a rogue whether its keeping a massive weapons cache out of the hands of jabba the hutts wouldbe successors brokering peace on a planet wracked by civil war or rescuing a downed cruiser from the jaws of an ancient evil no task is too treacherous for the heroes of rogue squadron this giant affordable volume is the perfect opportunity to catch up on some of the most popular stories in the star wars universe,0.6071309677468315,-0.19269244046476705,-0.2488454843988076,-0.1505103371776664
star wars empire volume 6 in the shadows of their fathers,Unknown,thomas andrewsscott allieadriana melo michael lacombe joe corroney,comics graphic novels,luke skywalker confronts the legacy of the jedi father he never knew in an epic story involving princess leia darth vader and the fate of an entire planet when luke and leia travel to jabiim recruiting allies for the fledgling rebellion they unwittingly set into motion events that will ignite one mans betrayal of his people pit rebel hero against rebel hero and attract the attention of the empires deadliest enforcerdarth vader this actionpacked tale sheds new light on anakin skywalkers actions at the battle of jabiim during the clone wars,0.6071309677468315,-0.6775895148478005,-0.8450162088737531,-0.1518512096285672
star wars knights of the old republic vol 1commencement,Unknown,john jackson millerbrian chingtravel foreman travis charest,comics graphic novels,thousands of years before luke skywalker would destroy the death star in that fateful battle above yavin 4 one lone padawan would become a fugitive hunted by his own masters charged with murdering every one of his fellow jediintraining from criminals hiding out in the treacherous undercity of the planet taris to a burly mysterious droid recovered from the desolate landscape of a cratered moon padawan zayne carrick will find unexpected allies in his desperate race to clear his name before the unmerciful authorities enact swift retribution upon him collects knights of the old republic 06 set during the era of the smashhit video games knights of the old republic features allnew characters in an actionpacked adventure essential to any serious star wars devotee and the perfect introduction for anyone interested in exploring the universe beyond the movies,0.7025392652874682,0.4134289025140247,-0.8118956130695895,-0.14014043773401505
facts in the case of the departure of miss finch hc,Unknown,neil gaimanmichael zulli,comics graphic novels,come come and hear of the strange and terrible tale of miss finch an exacting woman befallen by mystery and abduction deep under the streets of london new york times bestselling author neil gaiman delivers another stunning hardcover graphic novel with longtime collaborator michael zulli creatures of the night the sandman this is the first comics adaptation of his popular story the facts in the case of the departure of miss finch which saw print only in the uk edition of gaimans awardwinning work smoke and mirrors short fictions and illusions and was recently interpreted for his speaking in tongues cd the facts in the case of the departure of miss finch is a mostly true story that combines the authors trademark magic realism with zullis sumptuous paintings and has been newly rewritten for this hardcover join a group of friends with the stern miss finch in tow as they enter musty caverns for a subterranean circus spectacle called the theatre of nights dreaming come inside get out of the pounding rain and witness this strange world of vampires ringmasters illusions and the cabinet of wishes fulfilld the latest hardcover from new york times bestselling author neil gaiman anansi boys and the sandman endless nights one of the worlds bestloved comics writers smoke and mirrors won the 1998 macmillan silver pen award for best short story collection,0.8933558603687418,-1.1624865892308338,-1.2300431350971552,-0.1386028068256451
star wars empire volume 7the wrong side of the war,Unknown,welles hartleydavide fabbrichristian dallavecchia david michael beck,comics graphic novels,fresh from the killing fields of jabiim where the empire has virtually wiped out the populace of that world imperial lieutenant janek sunber is sent to the quiet prison base on kalist vi but unbeknownst to the empire the rebels have designs on kalist base both for its desirable fuel supplies and for the presence of a very important prisonerone of their own who has already attracted the interest of darth vader sunber doesnt know it but hes on a collision course with an old friend who is with the rebels and he finds himself wondering which of them is on the wrong side of the war just in time for the thirtieth anniversary of star wars comes a story that reintroduces a character not mentioned since a new hope collecting issues 3540 of star wars empire this graphic novel holds a surprise that is sure to delight every star wars fan,0.797947562828105,-0.4048349105073448,-0.8450162088737531,-0.15194594518216345
devil by the deed,Unknown,matt wagnerrich rankin,comics graphic novels,matt wagners diabolical eisner nominated series starring one of the most popular and controversial characters in modern comics history,0.797947562828105,0.4437349696629636,-1.2424633585237166,-0.1488998327665301
ward no 6 and other stories,Unknown,anton pavlovich chekhov,fiction,ward no 6 and other stories by anton chekhov is part of thebarnes noble classics series which offers quality editions at affordable prices to the student and the general reader including new scholarship thoughtful design and pages of carefully crafted extras here are some of the remarkable features of barnes noble classics new introductions commissioned from todays top writers and scholars biographies of the authors chronologies of contemporary historical biographical and cultural events footnotes and endnotes selective discussions of imitations parodies poems books plays paintings operas statuary and films inspired by the work comments by other famous authors study questions to challenge the readers viewpoints and expectations bibliographies for further reading indices glossaries when appropriate all editions are beautifully designed and are printed to superior specifications some include illustrations of historical interest barnes noble classics pulls together a constellation of influencesbiographical historical and literaryto enrich each readers understanding of these enduring works anton chekhov invented the modern short story with writing that is concise realistic and evocative he became a sort of photographer in words less interested in plot than in the subtleties of mood and atmosphere and the telling detail his characters always vividly drawn come from all walks of life and often seem to be caught up in a world they dont quite understand early in his brief literary career chekhov outlined in a letter to his brother his idea of the ingredients of a good short story arguing against moral judgments and political economic or social commentary he wrote to describe you need to free yourself from the personal expression subjectivity is a terrible thing instead he favored objectivity truthfulness originality compassion and brevity although his writing developed and matured he remained largely faithful to these principles this new selection of twentythree stories explores the entire range of chekhovs short fiction from early sketches such as the cooks wedding 1885 and on the road 1886 to late works such as in the ravine 1900 and the bishop 1902 ward no 6 and other stories includes some of his most popular tales such as the title story and the lady with the dog 1899 as well as several lesserknown works no less masterful in their composition david plante is a professor of writing at columbia university he is the author of many novels including the ghost of henry james the family nominated for the national book award and the woods he has been a contributor to the new yorker esquire and vogue and a reviewer and features writer for the new york times book review,0.4163143726655579,1.1710805812375138,0.2148428568594833,-0.10310612362815687
robinson crusoe,Unknown,daniel defoe,juvenile fiction,first published 1719 based on the true story of andrew selkirk,0.4163143726655579,-0.7988137834435588,-0.1494836969863167,-0.15022613051687764
mobydick,Unknown,herman melville,fiction,a nineteenthcentury tale of life aboard a new england whaling ship whose captain is obsessed with the pursuit of a large white whale,0.4163143726655579,-1.34432299212447,1.4858457208442628,-0.14420677918837727
middlemarch,Unknown,george eliotmegan mcdaniel,fiction,enter the provincial town of middlemarch circa 1830 where the individual destinies of tradespeople middle classes and country gentry shape and are shaped by the community,0.4163143726655579,0.04975609672674964,2.0695962218926467,-0.1492131888284254
main street,Unknown,sinclair lewis,fiction,features the story of a college graduate from st paul who leaves to marry a doctor in a small middleclass town only to find her efforts to bring culture and beauty to the town thwarted by its residents testing her idealism,0.4163143726655579,-0.5260591791031032,0.877254772942756,-0.15063422213236918
uncle toms cabin,Unknown,harriet beecher stowe,fiction,uncle toms master sells him separating him from his wife and he becomes attached to the gentle daughter of his new owner but after her death he is sold to the evil simon legreenovelist,0.4163143726655579,-0.22299850761370732,0.7530525386771424,-0.14912574062510578
sense and sensibility,Unknown,jane austen,fiction,romantic walks through lush devonshire and genteel dinner parties at a stately manor draw two pretty sisters into the schemes and manipulations of landed gentry determined to marry wisely and well,0.4163143726655579,0.4134289025140247,-0.05012190957382579,-0.1480617874847171
the strange case of dr jekyll and mr hyde and other stories,Unknown,robert louis stevenson,fiction,the strange case of dr jekyll and mr hyde by robert louis stevenson is part of thebarnes noble classics series which offers quality editions at affordable prices to the student and the general reader including new scholarship thoughtful design and pages of carefully crafted extras here are some of the remarkable features of barnes noble classics new introductions commissioned from todays top writers and scholars biographies of the authors chronologies of contemporary historical biographical and cultural events footnotes and endnotes selective discussions of imitations parodies poems books plays paintings operas statuary and films inspired by the work comments by other famous authors study questions to challenge the readers viewpoints and expectations bibliographies for further reading indices glossaries when appropriate all editions are beautifully designed and are printed to superior specifications some include illustrations of historical interest barnes noble classics pulls together a constellation of influencesbiographical historical and literaryto enrich each readers understanding of these enduring works idealistic young scientist henry jekyll struggles to unlock the secrets of the soul testing chemicals in his lab he drinks a mixture he hopes will isolateand eliminatehuman evil instead it unleashes the dark forces within him transforming him into the hideous and murderous mr hyde the strange case of dr jekyll and mr hyde dramatically brings to life a sciencefiction case study of the nature of good and evil and the duality that can exist within one person resonant with psychological perception and ethical insight the book has literary roots in dostoevskys the double and crime and punishment today stevensons novella is recognized as an incisive study of victorian morality and sexual repression as well as a great thriller this collection also includes some of the authors grimmest short fiction lodging for the night the suicide club thrawn janet the body snatcher and markheim jenny davidson is assistant professor of eighteenthcentury literature and culture in the department of english and comparative literature at columbia university her novel heredity appeared from soft skull press in 2003,0.4163143726655579,0.23159249962038583,-0.11636310118215307,-0.14665532888132657
the essential tales and poems of edgar allan poe,Unknown,edgar allan poe,literary collections,an anthology of short stories and poems by edgar allan poe including the murders in the rue morgue the purloined letter annabel lee and the raven,0.5117226702061947,1.292304849833272,1.4071843058093743,0.3219795927085057
the death of ivan ilych and other stories,Unknown,graf leo tolstoy,fiction,meaning of life novel,0.5117226702061947,0.5043471039608415,0.2148428568594833,-0.1508674173412215
sense and sensibility,Unknown,jane austen,fiction,two sisters one practical and conventional and the other emotional and sentimental find that only through compromise of their mutual differences can they get along,0.5117226702061947,0.4134289025140247,-0.09566272880455079,-0.1439590092789717
the house of mirth,Unknown,edith wharton,fiction,the tragic story of a beautiful young woman caught up in the shallow and corrupt world of new york society at the turn of the century where wealth and social status are everything,0.5117226702061947,0.04975609672674964,-0.000441015867580338,-0.15023341786715427
the complete sherlock holmes some personalia about mr sherlock holmes,Unknown,sir arthur conan doyle,detective and mystery stories english,unknown,0.5117226702061947,1.686283722769486,1.4941258697953037,-0.1458027088989603
essential dialogues of plato,Unknown,plato,philosophy,from the publisher western philosophy starts with socrates and his student plato by way of the dialectic that evolved between master and student plato invented the philosophical method of inquiry and analysis and became the first to use a logical framework to askand try to answerthe eternal questions about ethics politics art and life that still haunt humanity along with such exemplars of platos thought as symposium apology and phaedrus this volume includes the first three books of platos laws,0.6071309677468315,0.35281676821614416,1.142219539376065,-0.11822008810189749
daniel deronda,Unknown,george eliot,fiction,daniel deronda by george eliot is part of thebarnes noble classics series which offers quality editions at affordable prices to the student and the general reader including new scholarship thoughtful design and pages of carefully crafted extras here are some of the remarkable features of barnes noble classics new introductions commissioned from todays top writers and scholars biographies of the authors chronologies of contemporary historical biographical and cultural events footnotes and endnotes selective discussions of imitations parodies poems books plays paintings operas statuary and films inspired by the work comments by other famous authors study questions to challenge the readers viewpoints and expectations bibliographies for further reading indices glossaries when appropriate all editions are beautifully designed and are printed to superior specifications some include illustrations of historical interest barnes noble classics pulls together a constellation of influencesbiographical historical and literaryto enrich each readers understanding of these enduring works george eliots last most ambitious novel daniel deronda aroused scandal when it first appeared in 1876 what begins as a passionate love story takes a surprising turn into the hidden world of the early zionist movement in victorian england the story opens memorably at a roulette table where we first meet the young and idealistic daniel deronda and the enchanting gwendolen harlethwhom many critics consider to be george eliots finest creation although the two are immediately drawn to one another gwendolenoutwardly alluring and vivacious inwardly complex and unsettledis forced by circumstance into an oppressive marriage with the harsh aristocratic henleigh grandcourt deeply unhappy she turns for friendship to daniel only to discover his involvement with mirah lapidoth a talented young jewish woman torn between his devotion to gwendolen and his passion for mirah and the plight of her people daniel is forced to look at his own mysterious past and find out who he really isand who he wants to become earl l dachslager is professor emeritus of english at the university of houston and an adjunct professor in the universitys distant education program he received his phd in english from the university of maryland he reviews books regularly for the houston chronicle,0.6071309677468315,-0.3139167090605254,1.804631455459338,-0.15126093425615977
the circulation,Unknown,benjamin w ussery,unknown,unknown,-13.894930258429959,0.9589381111949359,0.18172226105531966,-0.14130641377827663
swanns way,Unknown,marcel proustelizabeth dalton,fiction,presents the first book of prousts monumental work remembrance of things past introducing such themes as the destructive force of obsessive love the allure and the consequences of transgressive sex and the selective eye that shapes memories,0.6071309677468315,0.6255713725565998,0.48808777224383326,-0.15256536995567743
the sillymarillion,An Unauthorized Parody of J. R. R. Tolkien's Classic the Silmarillion,d r lloyd,fiction,satirizing one of jrr tolkiens most popular fantasy epics a parody in the tradition of bored of the rings blends modern humor with tolkiens saga of good and evil original,0.5117226702061947,-0.859425917741438,-0.6462926340487712,-0.15252893320429425
the soloist,Unknown,nicholas christopher,fiction,at thirtyfour piano soloist max randal has hit a wall its been four years since his last live performance and his manager is intent on revitalizing his career with a big concert at carnegie hall as if that wouldnt be enough for max to worry about as he struggles to prepare the ghosts of his failed relationships have come to haunt him his first exwife is dying his second exwife wants to get back together the mother of his child has taken off for europe and unexpectedly left him to care for their nineyearold and his present girlfriend now wants to get serious believe it or not the plot only gets thicker merging dozens of characters and events into a seamless narrative gifted novelist and poet nicholas christopher delivers a compelling tale like an exhilarating performancethe soloist takes you on a brilliant adventure that resonates even once its over,0.7025392652874682,-2.011056469401141,-0.11636310118215307,-0.15230302534571857
the nature of play,Great Apes and Humans,anthony d pellegrinipeter k smith,psychology,comprehensive and up to date this tightly edited volume belongs on the desks of researchers and students in developmental psychology comparative psychology animal behavior and evolutionary psychology and will also be of interest to anthropologists it is a richly informative text for advanced undergraduate and graduatelevel coursesbook jacket,0.6071309677468315,0.9589381111949359,-0.16604399488839852,-0.1526673928595503
